# time, mean
2154,1.4
2155,1.38
2156,1.38
2157,1.39
2158,1.37
2159,1.4
2160,1.41
2161,1.38
2162,1.36
2163,1.36
2164,1.37
2165,1.35
2166,1.33
2167,1.37
2168,1.37
2169,1.38
2170,1.37
2171,1.34
2172,1.35
2173,1.36
2174,1.39
2175,1.4
2176,1.45
2177,1.44
2178,1.43
2179,1.38
2180,1.34
2181,1.34
2182,1.36
2183,1.34
2184,1.32
2185,1.31
2186,1.33
2187,1.31
2188,1.3
2189,1.27
2190,1.29
2191,1.28
2192,1.27
2193,1.24
2194,1.26
2195,1.26
2196,1.25
2197,1.25
2198,1.27
2199,1.27
2200,1.28
2201,1.3
2202,1.29
2203,1.29
2204,1.29
2205,1.24
2206,1.27
2207,1.24
2208,1.22
2209,1.21
2210,1.19
2211,1.18
2212,1.18
2213,1.2
2214,1.21
2215,1.22
2216,1.21
2217,1.2
2218,1.16
2219,1.16
2220,1.15
2221,1.17
2222,1.16
2223,1.17
2224,1.14
2225,1.15
2226,1.1
2227,1.13
2228,1.17
2229,1.17
2230,1.17
2231,1.17
2232,1.15
2233,1.17
2234,1.12
2235,1.13
2236,1.11
2237,1.1
2238,1.08
2239,1.04
2240,1.04
2241,1.06
2242,1.04
2243,1
2244,0.97
2245,0.97
2246,0.96
2247,0.94
2248,0.95
2249,0.98
2250,1
2251,0.99
2252,0.99
2253,1
2254,0.99
2255,0.98
2256,0.97
2257,0.97
2258,0.99
2259,1.01
2260,1.01
2261,0.99
2262,1.02
2263,1.01
2264,1.01
2265,1
2266,1.04
2267,1.08
2268,1.08
2269,1.06
2270,1.08
2271,1.11
2272,1.12
2273,1.12
2274,1.13
2275,1.11
2276,1.09
2277,1.06
2278,1.08
2279,1.07
2280,1.07
2281,1.07
2282,1.05
2283,1.02
2284,1.01
2285,1.02
2286,1.02
2287,0.99
2288,1
2289,0.99
2290,0.99
2291,0.98
2292,1.01
2293,0.96
2294,0.96
2295,0.98
2296,0.97
2297,0.98
2298,0.96
2299,0.98
2300,0.98
2301,0.95
2302,0.97
2303,0.93
2304,0.91
2305,0.89
2306,0.91
2307,0.9
2308,0.92
2309,0.92
2310,0.92
2311,0.96
2312,0.96
2313,0.94
2314,0.93
2315,0.93
2316,0.93
2317,0.95
2318,0.96
2319,0.98
2320,0.97
2321,1
2322,1
2323,0.99
2324,1
2325,0.99
2326,0.98
2327,0.94
2328,0.93
2329,0.91
2330,0.89
2331,0.89
2332,0.88
2333,0.86
2334,0.84
2335,0.83
2336,0.83
2337,0.8
2338,0.77
2339,0.79
2340,0.76
2341,0.74
2342,0.73
2343,0.76
2344,0.76
2345,0.74
2346,0.74
2347,0.73
2348,0.75
2349,0.75
2350,0.75
2351,0.79
2352,0.8
2353,0.79
2354,0.8
2355,0.78
2356,0.79
2357,0.8
2358,0.77
2359,0.78
2360,0.77
2361,0.79
2362,0.83
2363,0.83
2364,0.85
2365,0.89
2366,0.87
2367,0.88
2368,0.87
2369,0.89
2370,0.89
2371,0.9
2372,0.9
2373,0.9
2374,0.89
2375,0.88
2376,0.86
2377,0.84
2378,0.83
2379,0.84
2380,0.81
2381,0.81
2382,0.81
2383,0.79
2384,0.81
2385,0.82
2386,0.81
2387,0.81
2388,0.85
2389,0.82
2390,0.84
2391,0.83
2392,0.87
2393,0.87
2394,0.85
2395,0.85
2396,0.86
2397,0.86
2398,0.82
2399,0.8
2400,0.78
2401,0.79
2402,0.81
2403,0.79
2404,0.8
2405,0.82
2406,0.8
2407,0.8
2408,0.76
2409,0.77
2410,0.76
2411,0.79
2412,0.79
2413,0.78
2414,0.78
2415,0.75
2416,0.77
2417,0.77
2418,0.76
2419,0.75
2420,0.76
2421,0.75
2422,0.73
2423,0.72
2424,0.72
2425,0.72
2426,0.73
2427,0.73
2428,0.71
2429,0.71
2430,0.71
2431,0.7
2432,0.72
2433,0.73
2434,0.73
2435,0.73
2436,0.73
2437,0.77
2438,0.77
2439,0.75
2440,0.75
2441,0.81
2442,0.82
2443,0.82
2444,0.79
2445,0.8
2446,0.8
2447,0.79
2448,0.78
2449,0.78
2450,0.77
2451,0.76
2452,0.75
2453,0.72
2454,0.74
2455,0.73
2456,0.73
2457,0.74
2458,0.74
2459,0.74
2460,0.75
2461,0.76
2462,0.74
2463,0.75
2464,0.75
2465,0.75
2466,0.77
2467,0.76
2468,0.76
2469,0.76
2470,0.76
2471,0.75
2472,0.76
2473,0.73
2474,0.74
2475,0.74
2476,0.75
2477,0.77
2478,0.74
2479,0.74
2480,0.75
2481,0.74
2482,0.73
2483,0.71
2484,0.69
2485,0.69
2486,0.72
2487,0.74
2488,0.74
2489,0.72
2490,0.71
2491,0.69
2492,0.72
2493,0.73
2494,0.72
2495,0.71
2496,0.7
2497,0.72
2498,0.71
2499,0.72
2500,0.71
2501,0.7
2502,0.69
2503,0.67
2504,0.66
2505,0.67
2506,0.65
2507,0.65
2508,0.67
2509,0.66
2510,0.68
2511,0.68
2512,0.69
2513,0.67
2514,0.67
2515,0.64
2516,0.64
2517,0.65
2518,0.66
2519,0.65
2520,0.64
2521,0.64
2522,0.62
2523,0.62
2524,0.61
2525,0.61
2526,0.63
2527,0.65
2528,0.64
2529,0.65
2530,0.66
2531,0.64
2532,0.64
2533,0.63
2534,0.61
2535,0.63
2536,0.6
2537,0.6
2538,0.6
2539,0.61
2540,0.6
2541,0.6
2542,0.61
2543,0.62
2544,0.6
2545,0.6
2546,0.59
2547,0.58
2548,0.58
2549,0.59
2550,0.59
2551,0.58
2552,0.57
2553,0.58
2554,0.56
2555,0.56
2556,0.55
2557,0.55
2558,0.55
2559,0.56
2560,0.55
2561,0.55
2562,0.55
2563,0.56
2564,0.56
2565,0.55
2566,0.54
2567,0.51
2568,0.51
2569,0.52
2570,0.51
2571,0.52
2572,0.5
2573,0.51
2574,0.51
2575,0.52
2576,0.52
2577,0.51
2578,0.51
2579,0.49
2580,0.48
2581,0.49
2582,0.49
2583,0.49
2584,0.49
2585,0.48
2586,0.45
2587,0.41
2588,0.4
2589,0.4
2590,0.4
2591,0.37
2592,0.4
2593,0.42
2594,0.42
2595,0.43
2596,0.44
2597,0.44
2598,0.44
2599,0.43
2600,0.42
2601,0.42
2602,0.41
2603,0.4
2604,0.41
2605,0.42
2606,0.43
2607,0.42
2608,0.43
2609,0.43
2610,0.43
2611,0.42
2612,0.41
2613,0.41
2614,0.41
2615,0.41
2616,0.4
2617,0.4
2618,0.4
2619,0.4
2620,0.4
2621,0.43
2622,0.44
2623,0.43
2624,0.41
2625,0.41
2626,0.41
2627,0.42
2628,0.44
2629,0.43
2630,0.44
2631,0.44
2632,0.45
2633,0.45
2634,0.45
2635,0.44
2636,0.43
2637,0.43
2638,0.41
2639,0.4
2640,0.4
2641,0.38
2642,0.39
2643,0.39
2644,0.39
2645,0.39
2646,0.41
2647,0.41
2648,0.41
2649,0.43
2650,0.44
2651,0.43
2652,0.41
2653,0.41
2654,0.38
2655,0.39
2656,0.38
2657,0.37
2658,0.37
2659,0.38
2660,0.39
2661,0.38
2662,0.4
2663,0.38
2664,0.38
2665,0.39
2666,0.38
2667,0.38
2668,0.37
2669,0.37
2670,0.37
2671,0.37
2672,0.38
2673,0.38
2674,0.37
2675,0.37
2676,0.37
2677,0.38
2678,0.39
2679,0.37
2680,0.36
2681,0.36
2682,0.34
2683,0.33
2684,0.33
2685,0.33
2686,0.33
2687,0.34
2688,0.33
2689,0.33
2690,0.35
2691,0.35
2692,0.36
2693,0.36
2694,0.35
2695,0.36
2696,0.35
2697,0.34
2698,0.33
2699,0.33
2700,0.33
2701,0.33
2702,0.33
2703,0.33
2704,0.33
2705,0.33
2706,0.33
2707,0.31
2708,0.3
2709,0.3
2710,0.3
2711,0.3
2712,0.29
2713,0.29
2714,0.29
2715,0.3
2716,0.29
2717,0.29
2718,0.29
2719,0.3
2720,0.3
2721,0.29
2722,0.31
2723,0.32
2724,0.3
2725,0.32
2726,0.32
2727,0.31
2728,0.29
2729,0.31
2730,0.31
2731,0.32
2732,0.32
2733,0.32
2734,0.31
2735,0.32
2736,0.31
2737,0.31
2738,0.3
2739,0.3
2740,0.3
2741,0.29
2742,0.28
2743,0.27
2744,0.26
2745,0.26
2746,0.27
2747,0.27
2748,0.27
2749,0.27
2750,0.27
2751,0.27
2752,0.27
2753,0.26
2754,0.26
2755,0.24
2756,0.23
2757,0.24
2758,0.24
2759,0.25
2760,0.24
2761,0.24
2762,0.25
2763,0.25
2764,0.26
2765,0.26
2766,0.27
2767,0.25
2768,0.25
2769,0.23
2770,0.22
2771,0.22
2772,0.23
2773,0.22
2774,0.23
2775,0.22
2776,0.22
2777,0.22
2778,0.2
2779,0.21
2780,0.2
2781,0.2
2782,0.2
2783,0.18
2784,0.18
2785,0.18
2786,0.18
2787,0.18
2788,0.18
2789,0.19
2790,0.18
2791,0.18
2792,0.17
2793,0.15
2794,0.16
2795,0.16
2796,0.16
2797,0.15
2798,0.14
2799,0.14
2800,0.15
2801,0.15
2802,0.15
2803,0.15
2804,0.15
2805,0.16
2806,0.16
2807,0.15
2808,0.15
2809,0.15
2810,0.14
2811,0.14
2812,0.15
2813,0.15
2814,0.16
2815,0.16
2816,0.17
2817,0.16
2818,0.16
2819,0.16
2820,0.16
2821,0.16
2822,0.18
2823,0.18
2824,0.18
2825,0.18
2826,0.18
2827,0.17
2828,0.18
2829,0.18
2830,0.18
2831,0.17
2832,0.17
2833,0.17
2834,0.17
2835,0.17
2836,0.15
2837,0.16
2838,0.16
2839,0.17
2840,0.17
2841,0.17
2842,0.17
2843,0.18
2844,0.19
2845,0.19
2846,0.18
2847,0.18
2848,0.18
2849,0.19
2850,0.19
2851,0.2
2852,0.19
2853,0.18
2854,0.18
2855,0.2
2856,0.19
2857,0.19
2858,0.19
2859,0.18
2860,0.17
2861,0.17
2862,0.18
2863,0.16
2864,0.15
2865,0.16
2866,0.16
2867,0.17
2868,0.17
2869,0.17
2870,0.18
2871,0.18
2872,0.19
2873,0.2
2874,0.19
2875,0.19
2876,0.19
2877,0.19
2878,0.2
2879,0.2
2880,0.21
2881,0.21
2882,0.2
2883,0.21
2884,0.22
2885,0.24
2886,0.24
2887,0.24
2888,0.24
2889,0.24
2890,0.24
2891,0.24
2892,0.23
2893,0.22
2894,0.21
2895,0.21
2896,0.21
2897,0.21
2898,0.2
2899,0.2
2900,0.19
2901,0.2
2902,0.2
2903,0.2
2904,0.2
2905,0.2
2906,0.2
2907,0.2
2908,0.2
2909,0.21
2910,0.2
2911,0.19
2912,0.18
2913,0.2
2914,0.21
2915,0.21
2916,0.21
2917,0.21
2918,0.21
2919,0.2
2920,0.2
2921,0.18
2922,0.17
2923,0.17
2924,0.16
2925,0.16
2926,0.16
2927,0.17
2928,0.16
2929,0.16
2930,0.17
2931,0.17
2932,0.17
2933,0.17
2934,0.17
2935,0.18
2936,0.18
2937,0.18
2938,0.17
2939,0.17
2940,0.17
2941,0.17
2942,0.17
2943,0.16
2944,0.16
2945,0.17
2946,0.16
2947,0.17
2948,0.17
2949,0.17
2950,0.17
2951,0.17
2952,0.17
2953,0.17
2954,0.16
2955,0.16
2956,0.16
2957,0.16
2958,0.16
2959,0.15
2960,0.15
2961,0.15
2962,0.15
2963,0.16
2964,0.16
2965,0.16
2966,0.16
2967,0.16
2968,0.16
2969,0.15
2970,0.14
2971,0.14
2972,0.15
2973,0.15
2974,0.13
2975,0.15
2976,0.16
2977,0.15
2978,0.15
2979,0.15
2980,0.15
2981,0.17
2982,0.17
2983,0.17
2984,0.17
2985,0.17
2986,0.17
2987,0.17
2988,0.16
2989,0.16
2990,0.16
2991,0.16
2992,0.16
2993,0.16
2994,0.17
2995,0.17
2996,0.17
2997,0.17
2998,0.16
2999,0.15
3000,0.16
