time,healthy sentinels upper
1441.0,22.347696167333634
1442.0,22.273003899388208
1443.0,22.20915198032592
1444.0,22.147966732410957
1445.0,22.05715165678237
1446.0,21.97152828596958
1447.0,21.90233479590944
1448.0,21.836879540253413
1449.0,21.7939104878322
1450.0,21.726760139105544
1451.0,21.669910650179297
1452.0,21.6023295545941
1453.0,21.547512340687405
1454.0,21.46882920134116
1455.0,21.286056847803444
1456.0,21.261528299283157
1457.0,21.221528299283165
1458.0,21.113565738314197
1459.0,21.051548228513482
1460.0,20.925989834999136
1461.0,20.90593390238595
1462.0,20.87771135990164
1463.0,20.84500644092597
1464.0,20.787043958000584
1465.0,20.68018559634573
1466.0,20.57843508014254
1467.0,20.48452429060563
1468.0,20.466169107782694
1469.0,20.443298022552252
1470.0,20.422639978702787
1471.0,20.39244745926544
1472.0,20.31441169674147
1473.0,20.20983108000999
1474.0,20.197867697195374
1475.0,20.183678170835563
1476.0,20.036187044681235
1477.0,19.943170720400474
1478.0,19.91379793063585
1479.0,19.823495716792525
1480.0,19.726841118739248
1481.0,19.662070387787363
1482.0,19.64074327385226
1483.0,19.607086198689203
1484.0,19.594822863601028
1485.0,19.46646170835232
1486.0,19.37698107144236
1487.0,19.29026029262812
1488.0,19.270897404610132
1489.0,19.223504194728168
1490.0,19.223504194728168
1491.0,19.201750853482956
1492.0,19.176811424299572
1493.0,19.161181905252725
1494.0,19.06907490804859
1495.0,19.01576492438025
1496.0,18.957742747053654
1497.0,18.901147746960568
1498.0,18.874373262778455
1499.0,18.82145775709
1500.0,18.815101417475958
1501.0,18.724183141890798
1502.0,18.70194913632597
1503.0,18.67725227434695
1504.0,18.631154708993936
1505.0,18.545118572576346
1506.0,18.501865889890542
1507.0,18.472214489067767
1508.0,18.326182036329577
1509.0,18.242940828022995
1510.0,18.242940828022995
1511.0,18.17664465406846
1512.0,18.087303030265794
1513.0,18.07014192943455
1514.0,18.03922824550751
1515.0,17.911827336910864
1516.0,17.898699849125414
1517.0,17.840467587422562
1518.0,17.760667747490253
1519.0,17.7061936161753
1520.0,17.63416456214378
1521.0,17.599343290471012
1522.0,17.547033743815486
1523.0,17.466222275826382
1524.0,17.36833321670167
1525.0,17.272430012469965
1526.0,17.25822621848392
1527.0,17.19237041480634
1528.0,17.14347996136965
1529.0,17.09184934438459
1530.0,17.076643531610866
1531.0,17.0486169398785
1532.0,17.00184285852698
1533.0,16.92415020479418
1534.0,16.90879496345999
1535.0,16.79059912245916
1536.0,16.717341685426995
1537.0,16.644672679115303
1538.0,16.54653053205565
1539.0,16.540568664769044
1540.0,16.44915198949377
1541.0,16.406547408954033
1542.0,16.397018078634346
1543.0,16.378812602906244
1544.0,16.362330455979553
1545.0,16.294711916865698
1546.0,16.233062527523288
1547.0,16.162323891341444
1548.0,16.116333030924967
1549.0,16.04
1550.0,16.012596110323376
1551.0,15.986945770030463
1552.0,15.974554724169117
1553.0,15.947196957082987
1554.0,15.926820174381575
1555.0,15.876881863307439
1556.0,15.823110474524265
1557.0,15.775527551816054
1558.0,15.775527551816054
1559.0,15.636362204486952
1560.0,15.575543464743525
1561.0,15.544083485583588
1562.0,15.544083485583588
1563.0,15.498623766329395
1564.0,15.42798412990165
1565.0,15.380416273206128
1566.0,15.31018139381844
1567.0,15.293064679429772
1568.0,15.232123972396883
1569.0,15.2
1570.0,15.2
1571.0,15.2
1572.0,15.125942004346683
1573.0,15.116847563890559
1574.0,15.014508011229221
1575.0,14.945467777412805
1576.0,14.894542310533538
1577.0,14.886325403866124
1578.0,14.77584444753504
1579.0,14.77584444753504
1580.0,14.76214877663605
1581.0,14.76214877663605
1582.0,14.703383773904118
1583.0,14.642648415829825
1584.0,14.642648415829825
1585.0,14.61537325303323
1586.0,14.60412022208309
1587.0,14.58132683843749
1588.0,14.465715471578715
1589.0,14.367911179982029
1590.0,14.367911179982029
1591.0,14.34777266271777
1592.0,14.300917927607852
1593.0,14.252328165668857
1594.0,14.252328165668857
1595.0,14.235346637914859
1596.0,14.220284031308822
1597.0,14.188524403069296
1598.0,14.117369117165293
1599.0,14.069975320799163
1600.0,14.058430283118904
1601.0,14.036007117435226
