time,infected STD
4.095,1.8584671102820192
4.1,1.8396738841435998
4.105,1.8528626500634098
4.11,1.8389942903663394
4.115,1.8507025692963206
4.12,1.8564482217395677
4.125,1.8564482217395677
4.13,1.867725889952805
4.135,1.8894178997776008
4.14,1.8894178997776008
4.145,1.8734993995195195
4.15,1.8681274046488376
4.155,1.8681274046488376
4.16,1.8681274046488376
4.165,1.8787229705307802
4.17,1.8398641254179617
4.175,1.8398641254179617
4.18,1.8280864312170793
4.185,1.7938506069347018
4.19,1.7869247326062727
4.195,1.7869247326062727
4.2,1.7869247326062727
4.205,1.7869247326062727
4.21,1.784488722295548
4.215,1.7736685146892583
4.22,1.7736685146892583
4.225,1.7724559232883614
4.23,1.7698587514262265
4.235,1.7698587514262265
4.24,1.7698587514262265
4.245,1.7698587514262265
4.25,1.7698587514262265
4.255,1.7726815844928268
4.26,1.7824421449236438
4.265,1.7752746266423125
4.27,1.7378147196982763
4.275,1.747541129701959
4.28,1.7207847047204945
4.285,1.7168284713389397
4.29,1.7168284713389397
4.295,1.7126295571430505
4.3,1.694107434609742
4.305,1.694107434609742
4.31,1.6714065932620945
4.315,1.6808033793397725
4.32,1.6808033793397725
4.325,1.6808033793397725
4.33,1.6575584454250771
4.335,1.6575584454250771
4.34,1.6575584454250771
4.345,1.6608431593621356
4.35,1.670059879166014
4.355,1.655173706896047
4.36,1.655173706896047
4.365,1.655173706896047
4.37,1.6733200530681511
4.375,1.661204382368407
4.38,1.6580410127617473
4.385,1.6454482671904334
4.39,1.6386274744431695
4.395,1.635114674877576
4.4,1.635114674877576
4.405,1.6005936398724077
4.41,1.5968719422671318
4.415,1.5968719422671318
4.42,1.5968719422671318
4.425,1.5867892109539954
4.43,1.5726092966786134
4.435,1.5726092966786134
4.44,1.5749285698088016
4.445,1.5451537140362448
4.45,1.543081332918002
4.455,1.5387007506334682
4.46,1.5387007506334682
4.465,1.5387007506334682
4.47,1.5297058540778354
4.475,1.531633115338004
4.48,1.5138031576133002
4.485,1.5138031576133002
4.49,1.5107613974417002
