time,susceptible STD
4.395,0.38157568056677843
4.4,0.38157568056677843
4.405,0.38157568056677843
4.41,0.38157568056677843
4.415,0.38157568056677843
4.42,0.38157568056677843
4.425,0.38157568056677843
4.43,0.38157568056677843
4.435,0.38157568056677843
4.44,0.38157568056677843
4.445,0.38157568056677843
4.45,0.38157568056677843
4.455,0.38157568056677843
4.46,0.38157568056677843
4.465,0.38157568056677843
4.47,0.38157568056677843
4.475,0.38157568056677843
4.48,0.38157568056677843
4.485,0.38157568056677843
4.49,0.38157568056677843
4.495,0.38157568056677843
4.5,0.38157568056677843
4.505,0.38157568056677843
4.51,0.38157568056677843
4.515,0.38157568056677843
4.52,0.38157568056677843
4.525,0.38157568056677843
4.53,0.38157568056677843
4.535,0.38157568056677843
4.54,0.38157568056677843
4.545,0.38157568056677843
4.55,0.38157568056677843
4.555,0.38157568056677843
4.56,0.38157568056677843
4.565,0.38157568056677843
4.57,0.38157568056677843
4.575,0.38157568056677843
4.58,0.38157568056677843
4.585,0.38157568056677843
4.59,0.38157568056677843
4.595,0.38157568056677843
4.6,0.38157568056677843
4.605,0.38157568056677843
4.61,0.38157568056677843
4.615,0.38157568056677843
4.62,0.38157568056677843
4.625,0.38157568056677843
4.63,0.38157568056677843
4.635,0.38157568056677843
4.64,0.38157568056677843
4.645,0.38157568056677843
4.65,0.38157568056677843
4.655,0.371348892552543
4.66,0.371348892552543
4.665,0.371348892552543
4.67,0.371348892552543
4.675,0.371348892552543
4.68,0.371348892552543
4.685,0.371348892552543
4.69,0.371348892552543
4.695,0.371348892552543
4.7,0.371348892552543
4.705,0.371348892552543
4.71,0.371348892552543
4.715,0.371348892552543
4.72,0.371348892552543
4.725,0.371348892552543
4.73,0.371348892552543
4.735,0.371348892552543
4.74,0.371348892552543
4.745,0.371348892552543
4.75,0.371348892552543
4.755,0.371348892552543
4.76,0.371348892552543
4.765,0.371348892552543
4.77,0.371348892552543
4.775,0.371348892552543
4.78,0.371348892552543
4.785,0.371348892552543
4.79,0.371348892552543
4.795,0.371348892552543
4.8,0.371348892552543
4.805,0.371348892552543
4.81,0.371348892552543
4.815,0.371348892552543
4.82,0.371348892552543
4.825,0.371348892552543
4.83,0.371348892552543
4.835,0.371348892552543
4.84,0.371348892552543
4.845,0.371348892552543
4.85,0.371348892552543
4.855,0.371348892552543
4.86,0.371348892552543
4.865,0.371348892552543
4.87,0.371348892552543
4.875,0.371348892552543
4.88,0.371348892552543
4.885,0.371348892552543
4.89,0.371348892552543
4.895,0.371348892552543
4.9,0.371348892552543
4.905,0.371348892552543
4.91,0.371348892552543
4.915,0.371348892552543
4.92,0.371348892552543
4.925,0.371348892552543
4.93,0.371348892552543
4.935,0.371348892552543
4.94,0.371348892552543
4.945,0.371348892552543
4.95,0.371348892552543
4.955,0.371348892552543
4.96,0.371348892552543
4.965,0.371348892552543
4.97,0.371348892552543
4.975,0.371348892552543
4.98,0.371348892552543
4.985,0.371348892552543
4.99,0.371348892552543
4.995,0.371348892552543
5.0,0.371348892552543
5.005,0.371348892552543
