time,detectable crops upper
2101.0,91.92378453470134
2102.0,91.92378453470134
2103.0,91.9243897659747
2104.0,91.95640524412015
2105.0,91.95640524412015
2106.0,91.96929152957594
2107.0,91.99650181622805
2108.0,92.01396355432757
2109.0,92.01396355432757
2110.0,92.00625112381184
2111.0,92.00625112381184
2112.0,92.00625112381184
2113.0,92.03384858197298
2114.0,92.06092015882493
2115.0,92.09855375849139
2116.0,92.1132473986153
2117.0,92.1323924924623
2118.0,92.1599388998235
2119.0,92.20763635021903
2120.0,92.23630164870684
2121.0,92.23630164870684
2122.0,92.24064773081425
2123.0,92.24064773081425
2124.0,92.2490181210439
2125.0,92.2490181210439
2126.0,92.2490181210439
2127.0,92.2490181210439
2128.0,92.2490181210439
2129.0,92.26772214690133
2130.0,92.28229155667017
2131.0,92.29055777777728
2132.0,92.29055777777728
2133.0,92.31500758341178
2134.0,92.33751452751783
2135.0,92.37003024184328
2136.0,92.37003024184328
2137.0,92.37003024184328
2138.0,92.3620238769152
2139.0,92.35393135614217
2140.0,92.35393135614217
2141.0,92.3559332786359
2142.0,92.3559332786359
2143.0,92.35586383830616
2144.0,92.38020324783437
2145.0,92.40245375041673
2146.0,92.40245375041673
2147.0,92.42465367846931
2148.0,92.42465367846931
2149.0,92.42465367846931
2150.0,92.43266122650542
2151.0,92.43266122650542
2152.0,92.454795656735
2153.0,92.50886533258333
2154.0,92.50874229559152
2155.0,92.50656130800377
2156.0,92.51645034273521
2157.0,92.5280905408046
2158.0,92.5280905408046
2159.0,92.5280905408046
2160.0,92.5280905408046
2161.0,92.5376107582514
2162.0,92.55227035086628
2163.0,92.55227035086628
2164.0,92.55227035086628
2165.0,92.55227035086628
2166.0,92.579796743769
2167.0,92.579796743769
2168.0,92.579796743769
2169.0,92.579796743769
2170.0,92.60520050353284
2171.0,92.60611862881443
2172.0,92.5993660120715
2173.0,92.61710118335327
2174.0,92.61710118335327
2175.0,92.61710118335327
2176.0,92.61710118335327
2177.0,92.62255556943404
2178.0,92.6361617620336
2179.0,92.65382503766193
2180.0,92.65382503766193
2181.0,92.66380998811378
2182.0,92.68345481229775
2183.0,92.68345481229775
2184.0,92.69489530020816
2185.0,92.69489530020816
2186.0,92.70835686735869
2187.0,92.70835686735869
2188.0,92.72909175255985
2189.0,92.72909175255985
2190.0,92.73432324228796
2191.0,92.73432324228796
2192.0,92.73432324228796
2193.0,92.74361829324683
2194.0,92.74361829324683
2195.0,92.74361829324683
2196.0,92.74061471538165
2197.0,92.74166296042738
2198.0,92.73650079789965
2199.0,92.73927530795252
2200.0,92.73927530795252
2201.0,92.73927530795252
2202.0,92.7658143057814
2203.0,92.7658143057814
2204.0,92.7658143057814
2205.0,92.80257663514962
2206.0,92.81163889835176
2207.0,92.83097726799869
2208.0,92.84616892431819
2209.0,92.84616892431819
2210.0,92.84616892431819
2211.0,92.86133451941046
2212.0,92.87031826475437
2213.0,92.88748910813752
2214.0,92.89848337088485
2215.0,92.9408570679015
2216.0,92.93748401531913
2217.0,92.92378453470134
2218.0,92.92378453470134
2219.0,92.9243897659747
2220.0,92.9243897659747
2221.0,92.9243897659747
2222.0,92.9243897659747
2223.0,92.9243897659747
2224.0,92.9243897659747
2225.0,92.94611985025082
2226.0,92.96776697670853
2227.0,92.96776697670853
2228.0,92.98061724475401
2229.0,93.00371521531572
2230.0,93.02471084098127
2231.0,93.02471084098127
2232.0,93.04974489131833
2233.0,93.04614367369605
2234.0,93.06909175255986
2235.0,93.08791197965083
2236.0,93.10466173810568
2237.0,93.10713765855412
2238.0,93.10713765855412
2239.0,93.1258824233295
2240.0,93.14330500784929
2241.0,93.14566134449677
2242.0,93.14566134449677
2243.0,93.14566134449677
2244.0,93.14566134449677
2245.0,93.14389189069537
2246.0,93.15232526569052
2247.0,93.16483367168217
2248.0,93.16483367168217
2249.0,93.16483367168217
2250.0,93.16483367168217
2251.0,93.19387372129685
2252.0,93.21692526085853
2253.0,93.21692526085853
2254.0,93.21903481195194
2255.0,93.24573433579846
2256.0,93.26421948728759
2257.0,93.26621002423857
2258.0,93.26611985025082
2259.0,93.26611985025082
2260.0,93.27629488396246
2261.0,93.27629488396246
2262.0,93.27629488396246
2263.0,93.27629488396246
2264.0,93.27629488396246
2265.0,93.29878835029827
2266.0,93.29878835029827
2267.0,93.29878835029827
2268.0,93.3089218519093
2269.0,93.3089218519093
2270.0,93.30257663514962
2271.0,93.37339717240448
2272.0,93.37339717240448
2273.0,93.37339717240448
2274.0,93.37928126113086
2275.0,93.37928126113086
2276.0,93.39130372692978
2277.0,93.39303403237115
2278.0,93.39678906274506
2279.0,93.39678906274506
2280.0,93.39678906274506
2281.0,93.39678906274506
2282.0,93.39678906274506
2283.0,93.40875498456137
2284.0,93.40875498456137
2285.0,93.40875498456137
2286.0,93.40875498456137
2287.0,93.40875498456137
2288.0,93.40875498456137
2289.0,93.42275641997418
2290.0,93.43262274909333
2291.0,93.43262274909333
2292.0,93.42805115484562
2293.0,93.41927530795253
2294.0,93.41927530795253
2295.0,93.42493523272591
2296.0,93.42493523272591
2297.0,93.44713758332342
2298.0,93.45689983357109
2299.0,93.45689983357109
2300.0,93.47429415737189
2301.0,93.47156613560367
2302.0,93.47156613560367
2303.0,93.47156613560367
2304.0,93.4770945600019
2305.0,93.50808053066778
2306.0,93.50808053066778
2307.0,93.53761846048339
2308.0,93.54961536923692
2309.0,93.54869774001239
2310.0,93.54869774001239
2311.0,93.54869774001239
2312.0,93.54869774001239
2313.0,93.58537199392514
2314.0,93.58537199392514
2315.0,93.58537199392514
2316.0,93.59477887108243
2317.0,93.59477887108243
2318.0,93.59477887108243
2319.0,93.59583152331271
2320.0,93.59266662020258
2321.0,93.59266662020258
2322.0,93.59266662020258
2323.0,93.59266662020258
2324.0,93.59266662020258
2325.0,93.61245239934628
2326.0,93.61245239934628
2327.0,93.61132826733325
2328.0,93.61225313662216
2329.0,93.63707023184713
2330.0,93.65258298412061
2331.0,93.6701565736414
2332.0,93.6835268852902
2333.0,93.6835268852902
2334.0,93.6835268852902
2335.0,93.72683506049356
2336.0,93.72683506049356
2337.0,93.72683506049356
2338.0,93.74427196579961
2339.0,93.7658143057814
2340.0,93.79845336164018
