time,infected lower
5.515,41.37448046659401
5.52,41.37952935540736
5.525,41.443734545011246
5.53,41.381809610441536
5.535,41.35301455693408
5.54,41.379523311102545
5.545,41.282408835428484
5.55,41.3716570187092
5.555,41.35561454631058
5.56,41.33520273972623
5.565,41.305269212243424
5.57,41.28488584814501
5.575,41.192925817998145
5.58,41.18862083294327
5.585,41.20632957765844
5.59,41.18540024564753
5.595,41.25238530154016
5.6,41.27556973883522
5.605,41.36420538114275
5.61,41.42963981135902
5.615,41.49402865362221
5.62,41.562769107240555
5.625,41.47614112182678
5.63,41.51880473395573
5.635,41.49735281370834
5.64,41.593549505615
5.645,41.52878571552199
5.65,41.47831456221595
5.655,41.562982506591766
5.66,41.5365234684142
5.665,41.48403590243172
5.67,41.50003215436854
5.675,41.493973134986675
5.68,41.555182634020746
5.685,41.48976650709927
5.69,41.46845602534527
5.695,41.50898339682087
5.7,41.56031601767185
5.705,41.554547713871955
