time,susceptible lower
5.25,22.513711426657952
5.255,22.674120975157983
5.26,22.646554236396533
5.265,22.59731837343513
5.27,22.613645565083388
5.275,22.52733145419818
5.28,22.418451789664605
5.285,22.38138402823045
5.29,22.453387045916138
5.295,22.497381364700175
5.3,22.40335728874161
5.305,22.251960022578764
5.31,22.281774758794672
5.315,22.315286195206326
5.32,22.204881620975577
5.325,22.148924357288273
5.33,22.009863637013808
5.335,22.31316397509615
5.34,22.268861920198223
5.345,22.09519688620106
5.35,21.917206976291258
5.355,21.988645022267676
5.36,21.76228749067691
5.365,21.787285970939152
5.37,21.82841361633937
5.375,21.70679603435829
5.38,21.77546794070995
5.385,21.77700241039635
5.39,21.72414626020566
5.395,21.772051339691252
5.4,21.880646990808614
5.405,21.812617949882696
5.41,21.768544955019497
5.415,21.82847162108019
5.42,21.89798889045575
5.425,21.834955153078127
5.43,21.839718708829984
5.435,21.774012477224016
5.44,21.703127972798526
5.445,21.751674958057748
5.45,21.916558950663628
5.455,22.000590729569666
5.46,22.16242423593357
5.465,22.087814434205434
5.47,22.05748436675161
5.475,22.245848665497462
5.48,22.306788608818454
5.485,22.398516756565336
5.49,22.480000000000004
5.495,22.43732838899735
5.5,22.291526880513544
5.505,22.230031645604832
5.51,22.171858870534074
5.515,22.252456167468594
5.52,22.3257275318978
5.525,22.429322711302127
5.53,22.35538971904846
5.535,22.435802043363115
5.54,22.330371292003456
5.545,22.34523097533981
5.55,22.313870927198202
5.555,22.319517053737115
5.56,22.30109379248516
5.565,22.311705776938823
5.57,22.250797894916182
5.575,22.20059491338251
5.58,22.16038924810736
5.585,22.14907004472478
5.59,22.11254973483549
5.595,22.163286501455094
5.6,22.113890994340522
5.605,22.054227325928125
5.61,21.9490283019151
5.615,21.819624916514073
5.62,21.78795969350073
5.625,21.672013590040507
5.63,21.575244615324497
5.635,21.661440811779226
5.64,21.670017717941676
5.645,21.616911478806877
5.65,21.70549859684429
5.655,21.548720987874276
5.66,21.584181921590595
5.665,21.566217955800788
5.67,21.633860482171805
5.675,21.719521134834928
5.68,21.77649339071509
5.685,21.68786734182119
5.69,21.604035659177026
5.695,21.648333430787822
5.7,21.513642871606486
5.705,21.58930226110938
5.71,21.595614709851567
5.715,21.565214989337324
5.72,21.68064699080862
5.725,21.752103750026926
5.73,21.885468481029914
5.735,21.990399864115044
5.74,22.000678941335266
5.745,21.91990812750673
5.75,22.096558493058424
5.755,22.20504703593228
5.76,22.31683796290878
