time,infected upper
5.385,78.22299758960365
5.39,78.27585373979434
5.395,78.22794866030874
5.4,78.11935300919139
5.405,78.18738205011731
5.41,78.2314550449805
5.415,78.17152837891982
5.42,78.10201110954425
5.425,78.16504484692187
5.43,78.16028129117001
5.435,78.22598752277598
5.44,78.29687202720149
5.445,78.24832504194225
5.45,78.08344104933637
5.455,77.99940927043033
5.46,77.83757576406643
5.465,77.91218556579457
5.47,77.94251563324839
5.475,77.75415133450254
5.48,77.69321139118155
5.485,77.60148324343467
5.49,77.52
5.495,77.56267161100266
5.5,77.70847311948646
5.505,77.76996835439516
5.51,77.82814112946593
5.515,77.7475438325314
5.52,77.6742724681022
5.525,77.57067728869788
5.53,77.64461028095154
5.535,77.56419795663689
5.54,77.66962870799654
5.545,77.6547690246602
5.55,77.68612907280179
5.555,77.68048294626288
5.56,77.69890620751484
5.565,77.68829422306118
5.57,77.74920210508381
5.575,77.7994050866175
5.58,77.83961075189264
5.585,77.85092995527522
5.59,77.8874502651645
5.595,77.83671349854491
5.6,77.88610900565948
5.605,77.94577267407188
5.61,78.05097169808491
5.615,78.18037508348593
5.62,78.21204030649928
5.625,78.3279864099595
5.63,78.42475538467549
5.635,78.33855918822077
5.64,78.32998228205832
5.645,78.38308852119313
5.65,78.2945014031557
5.655,78.45127901212572
5.66,78.4158180784094
5.665,78.43378204419922
5.67,78.3661395178282
5.675,78.28047886516508
5.68,78.2235066092849
5.685,78.31213265817881
5.69,78.39596434082299
5.695,78.35166656921217
5.7,78.48635712839351
5.705,78.41069773889062
5.71,78.40438529014844
5.715,78.43478501066268
5.72,78.31935300919137
5.725,78.24789624997308
5.73,78.11453151897008
5.735,78.00960013588495
5.74,77.99932105866473
5.745,78.08009187249327
5.75,77.90344150694158
5.755,77.79495296406772
5.76,77.68316203709122
5.765,77.79495296406772
5.77,77.82261492424419
5.775,77.75826693879613
5.78,77.56171173573327
5.785,77.45312465130552
5.79,77.42141219706488
5.795,77.46211372000667
5.8,77.61227383735458
5.805,77.57952312357968
5.81,77.52530729385654
5.815,77.43270733393695
5.82,77.46568679646617
5.825,77.3256274404255
5.83,77.41369858186177
5.835,77.38224354718623
5.84,77.51599370349028
5.845,77.50464208753655
5.85,77.69305878361263
5.855,77.75430083759073
5.86,77.8215137778421
5.865,77.80457962400584
5.87,77.96604125897836
5.875,78.04743793059365
5.88,78.08927611144016
5.885,78.07302301490031
5.89,78.15199915385698
5.895,78.10066476513745
5.9,77.89893613007733
5.905,77.81696052532362
5.91,78.01019517253044
5.915,77.91194233761806
5.92,77.8244540328436
5.925,77.9509481214867
5.93,77.85094879530162
5.935,77.91336252462457
5.94,77.87992193023084
5.945,78.02627965102849
5.95,78.0215460145333
5.955,78.18426894058386
5.96,78.18108276106258
5.965,78.3224291701671
5.97,78.39291783649365
5.975,78.3425227433133
5.98,78.37637532940758
5.985,78.3943650791432
5.99,78.25763565313564
5.995,78.22814737359829
6.0,78.43623454684598
6.005,78.38871563513044
6.01,78.5383870055487
6.015,78.60733891323837
6.02,78.5180390810503
6.025,78.24409961867066
6.03,78.21970463828275
6.035,78.09245042296993
6.04,78.10020436780246
