time,recovered STD
4.5,9.078196214483464
4.505,9.07027862301238
4.51,9.062342386328638
4.515,9.038362518959163
4.52,9.034681232912316
4.525,9.024087698163333
4.53,9.0011985361774
4.535,8.972993573371424
4.54,8.977079018792232
4.545,8.943380670472646
4.55,8.963477340199553
4.555,8.956514493700302
4.56,8.900460400725493
4.565,8.911308243071812
4.57,8.898024084428988
4.575,8.826705148304715
4.58,8.828559247742652
4.585,8.80486005757253
4.59,8.794593939418222
4.595,8.809506068612446
4.6,8.742644905317986
4.605,8.76232866628923
4.61,8.775660792231688
4.615,8.714212910101308
4.62,8.704377135427986
4.625,8.730844997677615
4.63,8.727898616673999
4.635,8.70510970994476
4.64,8.654907801778457
4.645,8.63328047296879
4.65,8.575262441654239
4.655,8.565068570501209
4.66,8.545912960858734
4.665,8.525268313003048
4.67,8.52084151609551
4.675,8.535559523798828
4.68,8.530739400541371
4.685,8.517972222375873
4.69,8.520105572024562
4.695,8.529132087449513
4.7,8.52808530211693
4.705,8.511294253851814
4.71,8.511294253851814
4.715,8.51912005583129
4.72,8.505985588899081
4.725,8.458648233578444
4.73,8.462190765254634
4.735,8.453520240929887
4.74,8.417650455828747
4.745,8.368924597973123
4.75,8.36258514269909
4.755,8.305171531222904
4.76,8.309738801803144
4.765,8.313868932235033
4.77,8.319632340609807
4.775,8.316706408435433
4.78,8.302381318095918
4.785,8.276623563306025
4.79,8.23927432527667
4.795,8.243078752931295
4.8,8.243078752931295
4.805,8.2412089994852
4.81,8.242434058275292
4.815,8.23426785940069
4.82,8.258291806961255
4.825,8.258291806961255
4.83,8.258291806961255
4.835,8.274453127323637
4.84,8.27617411146388
4.845,8.25737801215785
4.85,8.24935544363394
4.855,8.183411386163328
4.86,8.190213955316501
4.865,8.200731234034988
4.87,8.16604178871611
4.875,8.16296966545673
4.88,8.164505871582943
4.885,8.174796206470463
4.89,8.17853966182877
4.895,8.125098002957106
4.9,8.06744341909042
4.905,8.061855670103089
4.91,8.034771389447785
4.915,8.05900759141512
4.92,7.957400663293677
4.925,7.944688693431633
4.93,7.876207696458706
4.935,7.872684985496294
4.94,7.888235124185178
4.945,7.889030013785063
4.95,7.875802867298599
4.955,7.860187569241474
4.96,7.851691500001899
4.965,7.853518659851218
4.97,7.852043430512065
4.975,7.859930657282804
4.98,7.862661607256028
4.985,7.846762815515907
4.99,7.814908997280406
4.995,7.820510108755286
5.0,7.791564067197462
5.005,7.755332368549273
5.01,7.760264339901452
5.015,7.742000352284761
5.02,7.732797205399357
