time,recovered lower
4.535,72.73834663281414
4.54,72.75487974409435
4.545,72.84012448416652
4.55,72.87157420619221
4.555,72.909464887743
4.56,73.00675609411986
4.565,73.05776392187664
4.57,73.12259447227206
4.575,73.25576907849941
4.58,73.29515209246354
4.585,73.3394698393347
4.59,73.4219009059426
4.595,73.47915372520198
4.6,73.60787055859954
4.605,73.65004246773138
4.61,73.69856601189203
4.615,73.84248812082653
4.62,73.89356100890191
4.625,73.91863953840485
4.63,73.95251375446003
4.635,74.03715833129235
4.64,74.16983446626278
4.645,74.25331746517554
4.65,74.39380972329423
4.655,74.45554998619983
4.66,74.54687054429591
4.665,74.61906158390417
4.67,74.66472549421377
4.675,74.69124459991252
4.68,74.73730183657204
4.685,74.77068757143856
4.69,74.80979133519193
4.695,74.83169265481853
4.7,74.84304871850162
4.705,74.87014904511726
4.71,74.87014904511726
4.715,74.91386963489036
4.72,74.95793193687412
4.725,75.05681568394733
4.73,75.08420098732269
4.735,75.11349006834845
4.74,75.19059696685166
4.745,75.29086921645987
4.75,75.359064341837
4.755,75.50926145846782
4.76,75.51500346623808
4.765,75.53149189250723
4.77,75.53603776248298
4.775,75.54927297300786
4.78,75.60483517674945
4.785,75.6718300449414
4.79,75.72979783967179
4.795,75.74661196871818
4.8,75.74661196871818
4.805,75.7587910005148
4.81,75.77818449842574
4.815,75.79665997565085
4.82,75.82418241984287
4.825,75.82418241984287
4.83,75.82418241984287
4.835,75.85956749123307
4.84,75.89908362049489
4.845,75.94880755485246
4.85,76.01868579347946
4.855,76.1052484076511
4.86,76.11906439519896
4.865,76.1291656731815
4.87,76.19478295355192
4.875,76.24940146856389
4.88,76.27879309748921
4.885,76.32004915435428
4.89,76.34723353404752
4.895,76.45222158467176
4.9,76.54080400358998
4.905,76.57731958762888
4.91,76.61471314663468
4.915,76.65233261477044
4.92,76.79517665629395
4.925,76.83881646120754
4.93,76.95884384993305
4.935,76.98298511759648
4.94,76.99836281395916
4.945,77.00787720270978
4.95,77.07265074094882
4.955,77.10888459570698
4.96,77.16892705669913
4.965,77.19802773190136
4.97,77.22012151794154
4.975,77.26378068292338
4.98,77.2919775680017
4.985,77.36973202984493
4.99,77.43251368313196
4.995,77.4372218500076
5.0,77.51771428331801
5.005,77.59518309536826
5.01,77.65210679411916
5.015,77.71160789513792
5.02,77.75173887707487
5.025,77.82337792542451
5.03,77.82337792542451
5.035,77.88097549429348
5.04,77.91849060559329
5.045,77.95018581702858
5.05,78.01765088815883
5.055,78.03061084503997
5.06,78.06257239121024
5.065,78.10939394109693
5.07,78.13237598894419
5.075,78.17013236099733
